-60	10	-18.99	2.1	2.13	0	84.96	3.57E+00	-67.1	4.05E+01	-67.1
-55	10	-16.98	2.93	2.97	0	84.22	4.51E+00	-76.37	4.46E+01	-76.37
-50	10	-16.53	2.38	2.43	0	83.53	4.75E+00	-72.43	4.19E+01	-72.43
-45	10	-17.12	0.96	1.03	0	82.89	4.44E+00	-39.29	3.56E+01	-39.29
-40	10	-12.67	4.72	4.8	0	82.31	7.40E+00	8	5.48E+01	8
-35	10	-7.55	9.25	9.34	0	81.78	1.33E+01	26.36	9.24E+01	26.36
-30	10	-5.07	11.25	11.35	0	81.32	1.78E+01	32.88	1.16E+02	32.88
-25	10	-5.21	10.72	10.83	0	80.92	1.75E+01	35.71	1.09E+02	35.71
-20	10	-8.12	7.5	7.61	0	80.59	1.25E+01	37.08	7.55E+01	37.08
-15	10	-14.47	0.91	1.03	0	80.33	6.02E+00	37.63	3.53E+01	37.63
-10	10	-26.07	-10.87	-10.74	0	80.15	1.58E+00	37.14	9.11E+00	37.14
-5	10	-49.47	-34.36	-34.23	0	80.04	1.07E-01	27.29	6.09E-01	27.29
0	10	-68.37	-53.29	-53.16	0.00003	80	1.22E-02	-75.96	6.89E-02	-75.97
-90	15	-999.99	-999.99	-999.99	0	0	2.75E-22	40.33	2.01E-10	-139.67
-85	15	-52.47	-19.83	-19.83	0	88.66	7.58E-02	37	3.25E+00	37
-80	15	-42	-15.36	-15.35	0	87.34	2.53E-01	24.45	5.43E+00	24.45
-75	15	-36.75	-13.57	-13.55	0	86.03	4.63E-01	-6.88	6.68E+00	-6.88
-70	15	-29.93	-9.17	-9.14	0	84.76	1.01E+00	-50.71	1.11E+01	-50.71
-65	15	-22.16	-3.24	-3.18	0	83.54	2.48E+00	-74.97	2.19E+01	-74.97
-60	15	-16.33	1.13	1.21	0	82.37	4.86E+00	-84.89	3.63E+01	-84.89
-55	15	-12.83	3.44	3.54	0	81.26	7.27E+00	-87.76	4.73E+01	-87.76
-50	15	-12.01	3.26	3.39	0	80.23	7.98E+00	-83.59	4.64E+01	-83.59
-45	15	-14.82	-0.37	-0.21	0	79.27	5.78E+00	-57.9	3.05E+01	-57.9
-40	15	-12.62	1.14	1.32	0	78.4	7.45E+00	19.45	3.63E+01	19.45
-35	15	-5.58	7.59	7.8	0	77.62	1.67E+01	46.2	7.63E+01	46.2
-30	15	-2.37	10.32	10.55	0	76.94	2.42E+01	53.3	1.04E+02	53.3
-25	15	-2.2	10.09	10.34	0	76.35	2.47E+01	56.1	1.02E+02	56.1
-20	15	-4.96	7.02	7.28	0	75.87	1.80E+01	57.39	7.14E+01	57.39
-15	15	-11.25	0.49	0.77	0	75.49	8.72E+00	57.89	3.37E+01	57.89
-10	15	-22.88	-11.31	-11.02	0	75.22	2.28E+00	57.37	8.66E+00	57.37
-5	15	-46.94	-35.47	-35.17	0	75.05	1.43E-01	47.3	5.37E-01	47.3
0	15	-64.9	-53.46	-53.16	0.00003	75	1.81E-02	-75.96	6.76E-02	-75.97
-90	20	-999.99	-999.99	-999.99	0	0	7.46E-22	89.37	4.01E-10	-90.63
-85	20	-43.83	-13.86	-13.85	0	88.18	2.05E-01	89.25	6.46E+00	89.25
-80	20	-33.64	-9.66	-9.64	0	86.38	6.62E-01	88.88	1.05E+01	88.88
-75	20	-30.89	-10.37	-10.33	0	84.62	9.09E-01	88.15	9.65E+00	88.15
-70	20	-41.5	-23.4	-23.34	0	82.9	2.68E-01	82.69	2.15E+00	82.69
-65	20	-24.56	-8.3	-8.2	0	81.26	1.88E+00	-90.13	1.22E+01	-90.13
-60	20	-15.2	-0.4	-0.25	0	79.69	5.54E+00	-90.84	3.04E+01	-90.84
-55	20	-10.58	3.02	3.21	0	78.21	9.41E+00	-90.44	4.51E+01	-90.44
-50	20	-9.38	3.23	3.47	0	76.83	1.08E+01	-88.36	4.62E+01	-88.36
-45	20	-13.42	-1.63	-1.35	0	75.57	6.79E+00	-78.11	2.64E+01	-78.11
-40	20	-15.66	-4.56	-4.24	0	74.42	5.25E+00	51.7	1.88E+01	51.7
-35	20	-4.43	6.08	6.45	0	73.4	1.91E+01	73.79	6.41E+01	73.79
-30	20	-0.51	9.52	9.93	0	72.5	3.00E+01	77.26	9.53E+01	77.26
-25	20	-0.09	9.54	9.99	0	71.74	3.15E+01	78.51	9.55E+01	78.51
-20	20	-2.75	6.57	7.05	0	71.12	2.32E+01	79.05	6.78E+01	79.05
-15	20	-9	0.08	0.59	0	70.63	1.13E+01	79.2	3.21E+01	79.2
-10	20	-20.67	-11.76	-11.23	0	70.28	2.95E+00	78.7	8.22E+00	78.7
-5	20	-45.56	-36.75	-36.21	0	70.07	1.68E-01	70.85	4.63E-01	70.85
0	20	-62.48	-53.7	-53.16	0.00003	70	2.39E-02	-75.96	6.58E-02	-75.97
-90	25	-999.99	-999.99	-999.99	0	0	9.41E-22	92.11	3.95E-10	-87.89
-85	25	-41.8	-13.98	-13.97	0	87.67	2.59E-01	92.28	6.37E+00	92.28
-80	25	-31.56	-9.73	-9.7	0	85.37	8.41E-01	92.89	1.04E+01	92.89
-75	25	-28.64	-10.27	-10.21	0	83.12	1.18E+00	94.34	9.76E+00	94.34
-70	25	-37.3	-21.36	-21.25	0	80.94	4.34E-01	105.35	2.72E+00	105.35
-65	25	-23.24	-9.14	-8.97	0	78.85	2.19E+00	-91.61	1.11E+01	-91.61
-60	25	-13.59	-0.94	-0.71	0	76.88	6.66E+00	-89.25	2.86E+01	-89.25
-55	25	-8.91	2.55	2.85	0	75.03	1.14E+01	-89.1	4.27E+01	-89.1
-50	25	-7.69	2.78	3.15	0	73.31	1.31E+01	-90.73	4.38E+01	-90.73
-45	25	-11.84	-2.2	-1.75	0	71.75	8.15E+00	-100.16	2.47E+01	-100.16
-40	25	-13.87	-4.93	-4.4	0	70.34	6.45E+00	125.66	1.81E+01	125.66
-35	25	-2.57	5.79	6.38	0	69.09	2.37E+01	105.89	6.20E+01	105.89
-30	25	1.35	9.23	9.88	0	68.01	3.72E+01	102.85	9.21E+01	102.85
-25	25	1.76	9.24	9.96	0	67.09	3.90E+01	101.75	9.23E+01	101.75
-20	25	-0.9	6.27	7.03	0	66.34	2.87E+01	101.24	6.55E+01	101.24
-15	25	-7.16	-0.23	0.57	0	65.75	1.40E+01	100.94	3.10E+01	100.94
-10	25	-18.88	-12.13	-11.29	0	65.33	3.62E+00	100.63	7.88E+00	100.63
-5	25	-44.49	-37.83	-36.99	0	65.08	1.90E-01	98.69	4.09E-01	98.69
0	25	-60.64	-54.01	-53.16	0.00003	65	2.96E-02	-75.97	6.34E-02	-75.97
-90	30	-999.99	-999.99	-999.99	0	0	5.94E-22	136.2	2.01E-10	-43.8
-85	30	-45.76	-19.8	-19.79	0	87.12	1.64E-01	138.91	3.26E+00	138.91
-80	30	-35.29	-15.31	-15.27	0	84.27	5.48E-01	149.1	5.46E+00	149.1
-75	30	-30.59	-14.07	-13.98	0	81.5	9.41E-01	175.66	6.30E+00	175.66
-70	30	-25.05	-10.96	-10.79	0	78.83	1.78E+00	-137.44	9.02E+00	-137.44
-65	30	-17.26	-5.01	-4.76	0	76.29	4.36E+00	-107.43	1.79E+01	-107.43
-60	30	-11.2	-0.41	-0.06	0	73.9	8.77E+00	-95.51	3.04E+01	-95.51
-55	30	-7.57	2.03	2.48	0	71.68	1.33E+01	-91.92	4.02E+01	-91.92
-50	30	-6.73	1.88	2.44	0	69.64	1.47E+01	-95.81	3.95E+01	-95.81
-45	30	-9.68	-1.89	-1.22	0	67.79	1.05E+01	-122.49	2.56E+01	-122.49
-40	30	-6.95	0.14	0.91	0	66.14	1.43E+01	158.26	3.23E+01	158.26
-35	30	0.19	6.69	7.57	0	64.69	3.25E+01	133.22	6.88E+01	133.22
-30	30	3.4	9.42	10.39	0	63.43	4.71E+01	126.62	9.42E+01	126.62
-25	30	3.57	9.2	10.25	0	62.38	4.80E+01	124.01	9.18E+01	124.01
-20	30	0.8	6.11	7.23	0	61.52	3.49E+01	122.78	6.43E+01	122.78
-15	30	-5.52	-0.45	0.72	0	60.85	1.69E+01	122.22	3.02E+01	122.22
-10	30	-17.3	-12.4	-11.18	0	60.38	4.34E+00	122.34	7.64E+00	122.34
-5	30	-43.06	-38.25	-37.01	0	60.09	2.24E-01	128.97	3.89E-01	128.97
0	30	-59.18	-54.41	-53.16	0.00003	60	3.50E-02	-75.97	6.06E-02	-75.97
-90	35	-999.99	-999.99	-999.99	0	0	1.70E-21	-166.9	4.77E-10	13.1
-85	35	-36.26	-11.97	-11.96	0	86.51	4.89E-01	-166.11	8.02E+00	-166.11
-80	35	-24.69	-6.39	-6.33	0	83.07	1.85E+00	-163.4	1.53E+01	-163.4
-75	35	-18.49	-3.65	-3.51	0	79.73	3.79E+00	-157.78	2.09E+01	-157.78
-70	35	-14.64	-2.22	-1.98	0	76.53	5.90E+00	-147.65	2.46E+01	-147.65
-65	35	-11.88	-1.31	-0.94	0	73.52	8.10E+00	-132.19	2.74E+01	-132.19
-60	35	-9.38	-0.26	0.24	0	70.7	1.08E+01	-115.09	3.09E+01	-115.09
-55	35	-7.34	0.58	1.23	0	68.12	1.37E+01	-104.41	3.40E+01	-104.41
-50	35	-6.88	0.05	0.85	0	65.77	1.44E+01	-108.17	3.20E+01	-108.17
-45	35	-7.31	-1.2	-0.25	0	63.66	1.37E+01	-143.42	2.77E+01	-143.42
-40	35	-2.34	3.07	4.17	0	61.79	2.43E+01	169.9	4.53E+01	169.9
-35	35	2.86	7.69	8.93	0	60.16	4.43E+01	152.85	7.72E+01	152.85
-30	35	5.36	9.71	11.07	0	58.77	5.90E+01	146.81	9.73E+01	146.81
-25	35	5.23	9.18	10.65	0	57.6	5.81E+01	144.18	9.16E+01	144.18
-20	35	2.31	5.95	7.51	0	56.66	4.16E+01	142.92	6.32E+01	142.92
-15	35	-4.08	-0.68	0.95	0	55.93	1.99E+01	142.46	2.94E+01	142.46
-10	35	-15.88	-12.65	-10.96	0	55.41	5.12E+00	143.21	7.42E+00	143.21
-5	35	-41.08	-37.96	-36.23	0	55.1	2.81E-01	157.66	4.03E-01	157.66
0	35	-57.99	-54.89	-53.16	0.00003	55	4.01E-02	-75.97	5.73E-02	-75.97
-90	40	-999.99	-999.99	-999.99	0	0	3.43E-21	-170.28	8.02E-10	9.72
-85	40	-30.21	-7.5	-7.47	0	85.82	9.82E-01	-170.09	1.34E+01	-170.09
-80	40	-18.78	-2.05	-1.95	0	81.71	3.67E+00	-169.35	2.52E+01	-169.35
-75	40	-12.85	0.42	0.62	0	77.75	7.25E+00	-167.68	3.34E+01	-167.68
-70	40	-9.62	1.22	1.57	0	73.99	1.05E+01	-164.24	3.66E+01	-164.24
-65	40	-8.3	0.7	1.22	0	70.47	1.22E+01	-157.53	3.45E+01	-157.53
-60	40	-8.34	-0.79	-0.09	0	67.24	1.22E+01	-145.74	2.91E+01	-145.74
-55	40	-8.7	-2.35	-1.44	0	64.3	1.17E+01	-132.01	2.43E+01	-132.01
-50	40	-8.42	-3.05	-1.94	0	61.66	1.21E+01	-134.12	2.24E+01	-134.12
-45	40	-5.32	-0.79	0.52	0	59.32	1.73E+01	-162.75	2.91E+01	-162.75
-40	40	0.48	4.32	5.82	0	57.27	3.36E+01	175.71	5.23E+01	175.71
-35	40	4.87	8.12	9.8	0	55.5	5.57E+01	167.38	8.11E+01	167.38
-30	40	6.93	9.7	11.55	0	53.99	7.07E+01	163.98	9.73E+01	163.98
-25	40	6.59	8.97	10.95	0	52.75	6.80E+01	162.41	8.94E+01	162.41
-20	40	3.56	5.63	7.73	0	51.74	4.80E+01	161.69	6.08E+01	161.69
-15	40	-2.88	-1.06	1.13	0	50.97	2.28E+01	161.64	2.82E+01	161.64
-10	40	-14.66	-13.01	-10.75	0	50.43	5.88E+00	163.1	7.12E+00	163.1
-5	40	-38.93	-37.37	-35.07	0	50.11	3.60E-01	-177.54	4.31E-01	-177.54
0	40	-57	-55.47	-53.16	0.00003	50	4.50E-02	-75.97	5.36E-02	-75.97
-90	45	-999.99	-999.99	-999.99	0	0	4.47E-21	178.58	8.77E-10	-1.42
-85	45	-27.92	-6.73	-6.7	0	85.02	1.28E+00	178.56	1.47E+01	178.56
-80	45	-16.51	-1.31	-1.18	0	80.15	4.76E+00	178.48	2.74E+01	178.48
-75	45	-10.64	1.1	1.38	0	75.49	9.35E+00	178.34	3.61E+01	178.34
-70	45	-7.53	1.79	2.27	0	71.12	1.34E+01	178.1	3.91E+01	178.1
-65	45	-6.52	0.96	1.68	0	67.09	1.50E+01	177.73	3.56E+01	177.73
-60	45	-7.41	-1.39	-0.42	0	63.43	1.36E+01	177.14	2.71E+01	177.14
-55	45	-9.51	-4.68	-3.44	0	60.16	1.07E+01	176.52	1.86E+01	176.52
-50	45	-9.3	-5.47	-3.96	0	57.27	1.09E+01	177.28	1.70E+01	177.28
-45	45	-4.07	-1.06	0.7	0	54.74	1.99E+01	178.93	2.82E+01	178.93
-40	45	1.9	4.21	6.22	0	52.55	3.96E+01	179.53	5.17E+01	179.53
-35	45	6.04	7.77	10	0	50.68	6.38E+01	179.62	7.79E+01	179.62
-30	45	7.96	9.21	11.64	0	49.11	7.96E+01	179.59	9.19E+01	179.59
-25	45	7.54	8.4	11	0	47.81	7.59E+01	179.59	8.37E+01	179.59
-20	45	4.48	5.02	7.77	0	46.78	5.33E+01	179.7	5.67E+01	179.7
-15	45	-1.98	-1.67	1.19	0	45.99	2.54E+01	-179.8	2.63E+01	-179.8
-10	45	-13.69	-13.56	-10.61	0	45.44	6.58E+00	-177.65	6.69E+00	-177.65
-5	45	-36.92	-36.89	-33.89	0	45.11	4.54E-01	-156.24	4.56E-01	-156.24
0	45	-56.17	-56.17	-53.16	0.00003	45	4.95E-02	-75.97	4.95E-02	-75.97
-90	50	-999.99	-999.99	-999.99	0	0	4.14E-21	167.28	6.80E-10	-12.72
-85	50	-28.59	-8.92	-8.88	0	84.07	1.18E+00	167.04	1.14E+01	167.04
-80	50	-17.14	-3.46	-3.28	0	78.31	4.42E+00	166.16	2.14E+01	166.16
-75	50	-11.19	-0.97	-0.57	0	72.86	8.78E+00	164.25	2.85E+01	164.25
-70	50	-7.9	-0.11	0.56	0	67.82	1.28E+01	160.47	3.14E+01	160.47
-65	50	-6.48	-0.52	0.46	0	63.27	1.51E+01	153.42	3.00E+01	153.42
-60	50	-6.33	-1.83	-0.52	0	59.21	1.54E+01	141.69	2.58E+01	141.69
-55	50	-6.57	-3.27	-1.6	0	55.64	1.49E+01	128.91	2.19E+01	128.91
-50	50	-6.43	-4.11	-2.11	0	52.55	1.52E+01	131.67	1.98E+01	131.67
-45	50	-3.67	-2.18	0.15	0	49.88	2.09E+01	160.93	2.48E+01	160.93
-40	50	2.02	2.81	5.44	0	47.61	4.02E+01	-176.64	4.40E+01	-176.64
-35	50	6.38	6.59	9.49	0	45.69	6.63E+01	-168.13	6.80E+01	-168.13
-30	50	8.43	8.16	11.31	0	44.1	8.40E+01	-164.77	8.14E+01	-164.77
-25	50	8.08	7.41	10.77	0	42.79	8.07E+01	-163.2	7.47E+01	-163.2
-20	50	5.06	4.07	7.6	0	41.76	5.70E+01	-162.24	5.09E+01	-162.24
-15	50	-1.35	-2.58	1.09	0	40.98	2.72E+01	-161.22	2.37E+01	-161.22
-10	50	-12.96	-14.35	-10.59	0	40.43	7.16E+00	-158.54	6.10E+00	-158.54
-5	50	-35.2	-36.69	-32.87	0	40.11	5.53E-01	-137.29	4.66E-01	-137.29
0	50	-55.47	-57	-53.16	0.00003	40	5.36E-02	-75.97	4.50E-02	-75.97
-90	55	-999.99	-999.99	-999.99	0	0	2.48E-21	162.91	3.41E-10	-17.09
-85	55	-32.98	-14.88	-14.81	0	82.9	7.14E-01	162.08	5.74E+00	162.08
-80	55	-21.37	-9.26	-9	0	76.07	2.72E+00	159.31	1.10E+01	159.31
-75	55	-15.09	-6.44	-5.89	0	69.71	5.60E+00	153.68	1.52E+01	153.68
-70	55	-11.12	-4.89	-3.96	0	63.97	8.85E+00	143.83	1.81E+01	143.83
-65	55	-8.24	-3.85	-2.5	0	58.89	1.23E+01	129.34	2.04E+01	129.34
-60	55	-5.73	-2.81	-1.02	0	54.47	1.65E+01	113.7	2.30E+01	113.7
-55	55	-3.82	-2.09	0.14	0	50.68	2.05E+01	103.95	2.50E+01	103.95
-50	55	-3.47	-2.73	-0.08	0	47.45	2.13E+01	107.82	2.32E+01	107.82
-45	55	-4.03	-4.11	-1.06	0	44.72	2.00E+01	142.49	1.98E+01	142.49
-40	55	0.78	0	3.41	0	42.43	3.48E+01	-170.74	3.18E+01	-170.74
-35	55	5.93	4.57	8.32	0	40.52	6.30E+01	-153.56	5.39E+01	-153.56
-30	55	8.41	6.56	10.59	0	38.96	8.38E+01	-147.52	6.78E+01	-147.52
-25	55	8.27	6.03	10.3	0	37.69	8.25E+01	-144.84	6.37E+01	-144.84
-20	55	5.36	2.8	7.28	0	36.69	5.90E+01	-143.33	4.40E+01	-143.33
-15	55	-0.96	-3.76	0.87	0	35.94	2.85E+01	-141.98	2.07E+01	-141.98
-10	55	-12.42	-15.38	-10.64	0	35.41	7.62E+00	-139.08	5.42E+00	-139.08
-5	55	-33.77	-36.84	-32.03	0	35.1	6.52E-01	-119.8	4.58E-01	-119.8
0	55	-54.89	-57.99	-53.16	0.00003	35	5.73E-02	-75.97	4.01E-02	-75.97
-90	60	-999.99	-999.99	-999.99	0	0	9.60E-22	-141.14	1.09E-10	38.86
-85	60	-41.58	-25.16	-25.06	0	81.42	2.65E-01	-144.34	1.76E+00	-144.34
-80	60	-31.01	-20.58	-20.2	0	73.26	8.96E-01	-156.24	2.98E+00	-156.24
-75	60	-25.74	-18.77	-17.97	0	65.85	1.64E+00	174.76	3.67E+00	174.76
-70	60	-19.39	-14.84	-13.53	0	59.36	3.42E+00	132.11	5.77E+00	132.11
-65	60	-11.84	-9.13	-7.27	0	53.8	8.14E+00	106.34	1.11E+01	106.34
-60	60	-6.06	-4.81	-2.38	0	49.11	1.58E+01	95.4	1.83E+01	95.4
-55	60	-2.59	-2.53	0.45	0	45.19	2.36E+01	91.99	2.38E+01	91.99
-50	60	-1.84	-2.77	0.73	0	41.93	2.58E+01	95.91	2.31E+01	95.91
-45	60	-4.8	-6.56	-2.58	0	39.23	1.83E+01	122.57	1.50E+01	122.57
-40	60	-2.14	-4.6	-0.19	0	37	2.49E+01	-158.9	1.88E+01	-158.9
-35	60	4.93	1.89	6.68	0	35.18	5.61E+01	-133.8	3.96E+01	-133.8
-30	60	8.11	4.59	9.7	0	33.69	8.10E+01	-127.16	5.40E+01	-127.16
-25	60	8.26	4.35	9.74	0	32.5	8.24E+01	-124.46	5.25E+01	-124.46
-20	60	5.51	1.28	6.9	0	31.57	6.00E+01	-122.99	3.69E+01	-122.99
-15	60	-0.7	-5.17	0.62	0	30.87	2.94E+01	-121.7	1.75E+01	-121.7
-10	60	-12	-16.64	-10.72	0	30.38	7.99E+00	-119.02	4.69E+00	-119.02
-5	60	-32.62	-37.36	-31.37	0	30.09	7.44E-01	-103.22	4.31E-01	-103.22
0	60	-54.41	-59.18	-53.16	0.00003	30	6.06E-02	-75.97	3.50E-02	-75.97
-90	65	-999.99	-999.99	-999.99	0	0	1.98E-21	-92.18	1.81E-10	87.82
-85	65	-35.33	-20.76	-20.61	0	79.41	5.45E-01	-92.36	2.92E+00	-92.36
-80	65	-25.14	-16.56	-15.99	0	69.58	1.76E+00	-92.96	4.73E+00	-92.96
-75	65	-22.36	-17.24	-16.08	0	60.97	2.43E+00	-94.43	4.37E+00	-94.43
-70	65	-32.4	-29.7	-27.83	0	53.74	7.64E-01	-107.71	1.04E+00	-107.71
-65	65	-16.21	-15.35	-12.75	0	47.81	4.93E+00	91.14	5.44E+00	91.14
-60	65	-6.83	-7.44	-4.11	0	43	1.45E+01	89.05	1.35E+01	89.05
-55	65	-2.24	-4.04	-0.04	0	39.11	2.46E+01	88.95	2.00E+01	88.95
-50	65	-1.09	-3.88	0.74	0	35.96	2.81E+01	90.68	2.04E+01	90.68
-45	65	-5.33	-8.94	-3.76	0	33.4	1.72E+01	100.51	1.14E+01	100.51
-40	65	-7.1	-11.41	-5.73	0	31.33	1.41E+01	-125.97	8.56E+00	-125.97
-35	65	4.03	-0.86	5.25	0	29.65	5.06E+01	-106.3	2.88E+01	-106.3
-30	65	7.91	2.53	9.02	0	28.3	7.92E+01	-103.17	4.26E+01	-103.17
-25	65	8.31	2.54	9.33	0	27.23	8.29E+01	-101.97	4.27E+01	-101.97
-20	65	5.68	-0.4	6.64	0	26.39	6.12E+01	-101.25	3.04E+01	-101.25
-15	65	-0.45	-6.77	0.46	0	25.77	3.02E+01	-100.45	1.46E+01	-100.45
-10	65	-11.61	-18.11	-10.74	0	25.34	8.36E+00	-98.48	3.96E+00	-98.48
-5	65	-31.72	-38.31	-30.86	0	25.08	8.26E-01	-87.27	3.87E-01	-87.27
0	65	-54.01	-60.64	-53.16	0.00003	25	6.34E-02	-75.97	2.96E-02	-75.97
-90	70	-999.99	-999.99	-999.99	0	0	2.07E-21	-89.23	1.48E-10	90.77
-85	70	-34.94	-22.53	-22.29	0	76.53	5.70E-01	-89.09	2.38E+00	-89.09
-80	70	-24.76	-18.33	-17.44	0	64.49	1.84E+00	-88.64	3.86E+00	-88.64
-75	70	-21.99	-19.02	-17.25	0	54.58	2.53E+00	-87.6	3.56E+00	-87.6
-70	70	-32.19	-31.65	-28.9	0	46.78	7.82E-01	-78.77	8.32E-01	-78.77
-65	70	-15.86	-17.16	-13.45	0	40.74	5.12E+00	88.9	4.41E+00	88.9
-60	70	-6.49	-9.24	-4.64	0	36.05	1.51E+01	90.21	1.10E+01	90.21
-55	70	-1.9	-5.85	-0.43	0	32.4	2.56E+01	90	1.62E+01	90
-50	70	-0.75	-5.69	0.46	0	29.52	2.92E+01	88.01	1.65E+01	88.01
-45	70	-4.94	-10.71	-3.92	0	27.24	1.80E+01	77.59	9.28E+00	77.59
-40	70	-6.69	-13.15	-5.8	0	25.41	1.47E+01	-53.52	7.01E+00	-53.52
-35	70	4.35	-2.7	5.13	0	23.96	5.25E+01	-74.17	2.33E+01	-74.17
-30	70	8.22	0.7	8.93	0	22.8	8.21E+01	-77.43	3.45E+01	-77.43
-25	70	8.63	0.71	9.28	0	21.88	8.60E+01	-78.55	3.45E+01	-78.55
-20	70	6.01	-2.23	6.61	0	21.17	6.36E+01	-78.95	2.46E+01	-78.95
-15	70	-0.1	-8.58	0.47	0	20.65	3.15E+01	-78.88	1.19E+01	-78.88
-10	70	-11.21	-19.85	-10.65	0	20.28	8.76E+00	-77.9	3.24E+00	-77.9
-5	70	-31.05	-39.79	-30.5	0	20.07	8.92E-01	-71.82	3.26E-01	-71.82
0	70	-53.7	-62.48	-53.16	0.00003	20	6.58E-02	-75.97	2.39E-02	-75.97
-90	75	-999.99	-999.99	-999.99	0	0	1.06E-21	-42.27	5.58E-11	137.73
-85	75	-40.73	-30.97	-30.54	0	71.98	2.93E-01	-39.06	9.00E-01	-39.06
-80	75	-30.29	-26.53	-25	0	57.05	9.73E-01	-26.93	1.50E+00	-26.93
-75	75	-25.2	-24.9	-22.04	0	45.99	1.75E+00	3.71	1.81E+00	3.71
-70	75	-18.62	-20.74	-16.54	0	38.08	3.73E+00	48.44	2.92E+00	48.44
-65	75	-10.87	-14.83	-9.4	0	32.38	9.11E+00	73.7	5.78E+00	73.7
-60	75	-5.05	-10.47	-3.95	0	28.19	1.78E+01	84.03	9.54E+00	84.03
-55	75	-1.58	-8.19	-0.72	0	25.04	2.66E+01	87.08	1.24E+01	87.08
-50	75	-0.82	-8.42	-0.13	0	22.63	2.90E+01	82.91	1.21E+01	82.91
